cpos,sample,left,match,right,l1,r1,r2,syn_env,meaning,gender,emphasis,emphasis3,final,dur,sr,tgrm_frq_p1,tgrm_frq_p2,l1_m_bgrm_frq,l1_m_tp_fw,l1_m_tp_bw,m_r1_bgrm_frq,m_r1_tp_fw,m_r1_tp_bw,l1_m_odds,m_r1_odds
42914240,general,"down , doing what we",must,to make sure we are,we,to,make,lexical_verb,deontic,female,no,mid,y,0.389999999999986,4.972527472527435,2,10,14447,0.00730005199524817,0.07965133588417558,110,6.064682596566286e-4,9.904951187950321e-6,1.24348,1.69237
161662477,general,great people . And we,must,treat them fairly . We,we,treat,them,lexical_verb,deontic,male,yes,high,NA,0.549999999999727,4.152116096206793,7,20,14447,0.00730005199524817,0.07965133588417558,79,4.355544773897606e-4,0.004492976170164364,1.24348,1.00879
168671036,general,candidate to say that we,must,treat Palestinians with dignity and,we,treat,palestinians,lexical_verb,deontic,male,no,low,y,0.209999999999923,6.0069444444440725,1,20,14447,0.00730005199524817,0.07965133588417558,79,4.355544773897606e-4,0.004492976170164364,1.24348,1.00879
48510095,general,"win this election , we",must,try to paint Mr. Trump,we,try,to,lexical_verb,deontic,female,yes,high,NA,0.660000000000082,5.649280934787313,247,78,14447,0.00730005199524817,0.07965133588417558,383,0.00211161221316808,0.003538073551283591,1.24348,0.93016
32580461,general,our Party and now we,must,turn our focus to bringing,we,turn,our,lexical_verb,deontic,male,no,low,y,0.230000000000018,5.7265406162462575,4,54,14447,0.00730005199524817,0.07965133588417558,230,0.00126806999746386,0.0023613478162666066,1.24348,0.72948
89256732,general,Islamic terrorism . But we,must,use ideological warfare as well,we,use,ideological,lexical_verb,deontic,male,no,low,y,0.380000000000109,4.306653491437956,1,102,14447,0.00730005199524817,0.07965133588417558,693,0.003820750035836761,0.0028763302508591636,1.24348,0.80291
218987084,general,"war of ideas , we",must,win this . We must,we,win,this,lexical_verb,deontic,male,no,mid,y,0.339999999999918,5.359477124182194,4,27,14447,0.00730005199524817,0.07965133588417558,195,0.001075102823936751,0.0036557244896046194,1.24348,0.90179
93098803,general,"slide , the combined weight",must,be between 400 and 550,weight,be,between,copula_adj,deontic,female,no,low,y,0.350000000000136,5.461956521741603,19,13,14,3.301575323082728e-4,7.718686941084365e-5,52467,0.2892688198127667,0.02615983390771587,0.03395,1.89156
102241032,general,"could occur here , what",must,be done in terms of,what,be,done,passive,deontic,male,no,low,y,0.25,6.259469696969552,688,391,1060,8.241061946352242e-4,0.005844148683963876,52467,0.2892688198127667,0.02615983390771587,0.27589,1.89156
221537068,general,"one , I know what",must,"be done , and ,",what,be,done,passive,deontic,female,no,low,y,0.240000000000009,4.351943346508705,688,391,1060,8.241061946352242e-4,0.005844148683963876,52467,0.2892688198127667,0.02615983390771587,0.27589,1.89156
195173931,general,have to focus on what,must,be done to help the,what,be,done,passive,deontic,female,no,low,y,0.320000000000022,4.138127853881228,688,391,1060,8.241061946352242e-4,0.005844148683963876,52467,0.2892688198127667,0.02615983390771587,0.27589,1.89156
95874619,general,has the story . What,must,have felt like to be,what,have,felt,perfect,epistemic,male,no,low,y,0.379999999999995,5.933845029240082,423,299,1060,8.241061946352242e-4,0.005844148683963876,23926,0.1319123598231318,0.012064084967946424,0.27589,1.47186
159150611,general,you asked the president what,must,have gone through bin Laden,what,have,gone,perfect,epistemic,female,no,low,y,0.199999999999818,6.3508064516027,224,299,1060,8.241061946352242e-4,0.005844148683963876,23926,0.1319123598231318,0.012064084967946424,0.27589,1.47186
185455743,general,"airport , it shows what",must,have really been a heck,what,have,really,perfect,epistemic,male,yes,mid,y,0.32000000000005,4.533382066277307,40,299,1060,8.241061946352242e-4,0.005844148683963876,23926,0.1319123598231318,0.012064084967946424,0.27589,1.47186
60881300,general,anything last night or what,must,she do over the next,what,she,do,lexical_verb,deontic,male,yes,mid,y,0.25,5.204678362573159,2,10,1060,8.241061946352242e-4,0.005844148683963876,35,1.9296717352710913e-4,2.162661828895139e-5,0.27589,1.02794
31898728,general,and David Parino . What,must,trump do next . Continuing,what,trump,do,lexical_verb,deontic,NA,yes,high,y,0.450000000000045,5.3977272727282,1,1,1060,8.241061946352242e-4,0.005844148683963876,2,1.1026695630120522e-5,4.938271604938272e-4,0.27589,0.25584
89256148,general,"Our new approach , which",must,be shared by both parties,which,be,shared,passive,deontic,male,no,low,y,0.25,5.006265664162091,55,584,1226,0.0016591647878136646,0.00675936442126388,52467,0.2892688198127667,0.02615983390771587,0.5781,1.89156
118278748,general,Sofia Vergara 's husband which,must,be nice . I was,which,be,nice,copula_adj,epistemic,male,no,low,NA,0.0399999999999636,6.486568986566867,79,584,1226,0.0016591647878136646,0.00675936442126388,52467,0.2892688198127667,0.02615983390771587,0.5781,1.89156
187885561,general,"Dana , his decision which",must,have been a painful decision,which,have,been,perfect,epistemic,male,no,low,y,0.180000000000291,6.27371273713108,7050,139,1226,0.0016591647878136646,0.00675936442126388,23926,0.1319123598231318,0.012064084967946424,0.5781,1.47186
69294640,general,new findings from men who,must,choose a treatment for early,who,choose,a,lexical_verb,deontic,male,no,low,y,0.259999999999991,5.70833333333145,23,8,1546,0.0013934217155671164,0.008523635722083164,295,0.001626437605442777,0.01015525491411064,0.49336,1.3759
115256812,general,among the police officers who,must,have been at the peak,who,have,been,perfect,epistemic,male,no,low,y,0.240000000000009,5.935990338164279,7050,186,1546,0.0013934217155671164,0.008523635722083164,23926,0.1319123598231318,0.012064084967946424,0.49336,1.47186
15762570,general,credibility of a man who,must,have full confidence not just,who,have,full,lexical_verb,deontic,female,yes,high,NA,0.490000000000009,6.610625633230789,8,186,1546,0.0013934217155671164,0.008523635722083164,23926,0.1319123598231318,0.012064084967946424,0.49336,1.47186
192682022,general,Hampshire primary over she who,must,not be named . Enough,who,not,be,passive,deontic,male,no,low,y,0.240000000000009,4.33441558441571,965,10,1546,0.0013934217155671164,0.008523635722083164,3622,0.019969345786148264,0.002031937661813092,0.49336,0.68269
169422898,general,has become literally he who,must,not be named . This,who,not,be,passive,deontic,male,no,low,y,0.240000000000236,6.726190476195201,965,10,1546,0.0013934217155671164,0.008523635722083164,3622,0.019969345786148264,0.002031937661813092,0.49336,0.68269
229447798,general,positivity from a president who,must,now think about his legacy,who,now,think,lexical_verb,epistemic,male,no,low,y,0.169999999999618,6.2324929971966005,4,20,1546,0.0013934217155671164,0.008523635722083164,885,0.004879312816328331,0.0013026333800907576,0.49336,0.58186
24223923,general,"that 's Moana , who",must,save the world . It,who,save,the,lexical_verb,deontic,male,no,low,y,0.360000000000582,5.545430298720836,24,6,1546,0.0013934217155671164,0.008523635722083164,117,6.450616943620505e-4,0.003204250424494714,0.49336,0.87667
203063471,general,to closely supervise participants who,must,submit to weekly drug tests,who,submit,to,lexical_verb,deontic,male,no,low,y,0.25,5.361201298702182,54,1,1546,0.0013934217155671164,0.008523635722083164,199,0.001097156215196992,0.044251723371136316,0.49336,2.0202
23588908,general,. Why is -- why,must,Barron remain here in New,why,barron,remain,NA,deontic,female,no,low,y,0.309999999999945,4.786637931032548,1,1,268,0.001041083970414569,0.00147757721443615,NA,NA,NA,0.4285,NA
172554500,general,"on this trip , William",must,decide how to handle a,william,decide,how,lexical_verb,deontic,male,no,low,y,0.17999999999995,5.108892921959746,48,1,4,1.1290504685559444e-4,2.2053391260241044e-5,552,0.003043367993913264,0.021753694581280788,0.40358,1.68094
145524765,general,"to join them , Winnie",must,decide if she wants to,winnie,decide,if,lexical_verb,deontic,female,no,low,y,0.199999999999818,5.877525252525398,32,1,NA,NA,NA,552,0.003043367993913264,0.021753694581280788,NA,1.68094
171388489,general,June 4th . AFRICAN-AMERICAN women,must,work until August 23rd .,women,work,until,lexical_verb,deontic,female,no,low,y,0.199999999999932,5.37843714927006,3,7,322,0.0014345284767267802,0.001775297996449404,852,0.004697372338431342,0.0024952116536927377,0.60044,0.724
113988714,general,a lesson . The work,must,"be done to ensure ,",work,be,done,passive,deontic,male,no,low,y,0.380000000000109,4.439209164822282,688,84,157,4.597983915842251e-4,8.655956069644609e-4,52467,0.2892688198127667,0.02615983390771587,0.14777,1.89156
95812522,general,"the alarm sounds , workers",must,replace ion exchange resin in,workers,replace,ion,lexical_verb,deontic,male,no,low,y,0.300000000000068,4.867408937176426,1,1,246,0.004053185705106026,0.0013562835625048242,103,5.678748249512069e-4,0.007497998107301449,1.08347,1.22501
7221003,general,"worse , the civilized world",must,change thinking . '' How,world,change,thinking,lexical_verb,deontic,female,no,low,y,0.300000000000011,6.649967679379047,1,1,206,6.451552287325831e-4,0.0011357496499024137,426,0.002348686169215671,0.003236934486269623,0.31657,0.84089
119650897,general,"once again , the world",must,join in one common goal,world,join,in,lexical_verb,deontic,male,no,low,y,0.279999999999973,6.174869037771604,7,2,206,6.451552287325831e-4,0.0011357496499024137,73,4.0247439049939903e-4,0.002699903839041349,0.31657,0.80072
199207027,general,", '' I mean you",must,'ve felt -- But what,you,'ve,felt,perfect,epistemic,male,no,low,y,0.209999999999582,6.930169085334589,13,76,13719,0.004072093175808223,0.07563761867481172,947,0.005221140380862067,0.00273276080984371,1.0247,0.7443
28272324,general,Guiliani and others say you,must,"accept me -- no ,",you,accept,me,lexical_verb,deontic,male,no,low,y,0.340000000000032,5.772373051784171,1,35,13719,0.004072093175808223,0.07563761867481172,398,0.002194312430393984,0.015287700699085811,1.0247,1.52053
89655391,general,of an issue . You,must,admit that trump is facing,you,admit,that,lexical_verb,deontic,male,yes,high,y,0.420000000000073,5.131578947369939,195,65,13719,0.004072093175808223,0.07563761867481172,618,0.003407248949707241,0.04187275560674843,1.0247,1.97678
53542797,general,More like CRAP-O . You,must,admit this is bad for,you,admit,this,lexical_verb,deontic,female,no,mid,y,0.389999999999873,4.421387790953145,1,65,13719,0.004072093175808223,0.07563761867481172,618,0.003407248949707241,0.04187275560674843,1.0247,1.97678
135598384,general,"on political beliefs , you",must,also believe in the tooth,you,also,believe,lexical_verb,epistemic,male,no,low,y,0.190000000000055,6.192810457516264,10,132,13719,0.004072093175808223,0.07563761867481172,2922,0.01611000231560608,0.005742834232166161,1.0247,1.13749
213568538,general,"far . Poppy , you",must,ask yourself what the real,you,ask,yourself,lexical_verb,deontic,male,no,low,y,0.240000000000009,4.062289562289484,7,56,13719,0.004072093175808223,0.07563761867481172,574,0.0031646616458445897,0.0057790664894688095,1.0247,1.11866
150197173,general,days like this that you,must,ask do they really pay,you,ask,do,lexical_verb,deontic,male,yes,mid,y,0.329999999999984,4.659090909090754,1,56,13719,0.004072093175808223,0.07563761867481172,574,0.0031646616458445897,0.0057790664894688095,1.0247,1.11866
137829655,general,"'re a Republican , you",must,be pretty scared . This,you,be,pretty,copula_adj,epistemic,male,no,low,y,0.170000000000073,6.919642857143207,90,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
49181106,general,no gaining weight and you,must,be open to public humiliation,you,be,open,copula_adj,deontic,male,yes,high,y,0.360000000000014,5.3124999999995755,59,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
128671504,general,something really wrong . You,must,"be outraged . Yeah ,",you,be,outraged,copula_adj,epistemic,male,no,low,y,0.189999999999941,6.749482401656865,1,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
78917596,general,". Judge Gunn , you",must,be watching that judge cringing,you,be,watching,progressive,epistemic,male,no,low,y,0.230000000000018,5.050505050504946,13,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
10005857,general,Christmas shoppers away . You,must,be desperate getting the Christmas,you,be,desperate,copula_adj,epistemic,male,no,low,y,0.220000000000027,5.57765151515178,13,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
73823332,general,up . I know you,must,be disappointed . I 'm,you,be,disappointed,copula_adj,epistemic,male,no,low,y,0.190000000000055,6.401098901099175,4,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
160229900,general,There are rules . You,must,be pregnant and expecting your,you,be,pregnant,copula_adj,deontic,female,no,low,y,0.190000000000055,6.762917933135306,8,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
116778826,general,"Schoen . Austan , you",must,"be shaking your head ,",you,be,shaking,progressive,epistemic,male,no,mid,y,0.200000000000045,5.662011599511099,4,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
129103293,general,"do ? Well , you",must,be very tired because you,you,be,very,copula_adj,epistemic,male,no,low,y,0.149999999999864,5.690789473681949,424,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
154508833,general,host Tucker Carlson . You,must,be exhausted . Good Morning,you,be,exhausted,copula_adj,epistemic,male,yes,high,y,0.300000000000182,6.089743589743133,41,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
226636029,general,I like it . You,must,be fun at PTA meetings,you,be,fun,copula_adj,epistemic,male,no,low,y,0.200000000000045,6.696428571430221,22,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
213692567,general,show . I know you,must,be very busy . Thank,you,be,very,copula_adj,epistemic,male,no,low,y,0.190000000000055,6.612599537124028,424,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
174518406,general,"this from delegates , you",must,be hearing it from a,you,be,hearing,progressive,epistemic,male,no,low,y,0.190000000000055,6.696428571428862,8,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
211711856,general,"the woman thing , you",must,be happy tonight because you,you,be,happy,copula_adj,epistemic,male,no,low,y,0.180000000000064,5.077196761979785,25,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
138986164,general,breakfast in Nashville ? You,must,be mobbed . It 's,you,be,mobbed,passive,epistemic,male,no,low,y,0.200000000000273,5.8786310037362,1,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
155064791,general,excited for you . You,must,be excited . But these,you,be,excited,copula_adj,epistemic,male,no,low,y,0.2199999999998,6.630169399565798,13,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
153001478,general,"assistant , Guillermo . You",must,be the new boyfriend .,you,be,the,copula_noun,epistemic,female,no,low,y,0.299999999999955,8.551864801865268,1311,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
213732898,general,and work . But you,must,be awfully joyful about these,you,be,awfully,copula_adj,epistemic,male,no,low,y,0.200000000000045,6.724137931031668,18,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
56982789,general,this vice presidential debate you,must,be feeling pretty good .,you,be,feeling,progressive,epistemic,female,no,low,y,0.220000000000027,6.904761904763834,64,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
27439036,general,by . I know you,must,be exhausted and excited at,you,be,exhausted,copula_adj,deontic,female,no,low,y,0.240000000000009,7.746865203760766,41,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
108557846,general,the plagiarism Melania ? You,must,"be upset , rather than",you,be,upset,copula_adj,epistemic,male,no,low,y,0.190000000000055,7.176535087721172,4,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
90064290,general,"Guillermo . Oh , you",must,be the new boyfriend .,you,be,the,copula_noun,epistemic,female,no,low,y,0.289999999999964,8.202214452210487,1311,2115,13719,0.004072093175808223,0.07563761867481172,52467,0.2892688198127667,0.02615983390771587,1.0247,1.89156
203094923,general,is to beat trump you,must,beat trump . Brian and,you,beat,trump,lexical_verb,deontic,male,no,low,y,0.229999999999905,6.429379444083327,1,1,13719,0.004072093175808223,0.07563761867481172,47,2.591273473078323e-4,0.0012241814914177064,1.0247,0.53307
94574,general,alcohol is allowed . You,must,become perfectly great friends next,you,become,perfectly,lexical_verb,deontic,male,no,low,y,0.230000000000473,6.059093045129803,1,21,13719,0.004072093175808223,0.07563761867481172,534,0.002944127733242179,0.003994494479518865,1.0247,0.92727
199896170,general,"without notice , so you",must,call or go online right,you,call,or,lexical_verb,deontic,male,yes,mid,y,0.309999999999945,6.23095878136427,1,44,13719,0.004072093175808223,0.07563761867481172,166,9.152157373000033e-4,0.0011672221519076348,1.0247,0.44599
223991774,general,"the grass , and you",must,cast him out like the,you,cast,him,lexical_verb,deontic,male,no,low,y,0.210000000000036,6.577380952382001,1,2,13719,0.004072093175808223,0.07563761867481172,24,1.3232034756144626e-4,0.0011229646266142617,1.0247,0.4478
135259727,general,son and heir . You,must,choose death or life .,you,choose,death,lexical_verb,deontic,female,no,low,y,0.219999999999914,7.123143060642475,1,42,13719,0.004072093175808223,0.07563761867481172,295,0.001626437605442777,0.01015525491411064,1.0247,1.3759
215538434,general,world view that suggests you,must,choose between your faith and,you,choose,between,lexical_verb,deontic,male,no,low,y,0.210000000000036,4.960290752458558,79,42,13719,0.004072093175808223,0.07563761867481172,295,0.001626437605442777,0.01015525491411064,1.0247,1.3759
198106434,general,these wonderful letters saying you,must,come and be with me,you,come,and,lexical_verb,deontic,male,yes,mid,y,0.339999999999918,6.649967679378658,25,146,13719,0.004072093175808223,0.07563761867481172,1125,0.006202516291942794,0.0038227079043405576,1.0247,0.94682
168527839,general,we 're saying is you,must,"come with some clear ,",you,come,with,lexical_verb,deontic,male,no,mid,y,0.42999999999995,5.104106419896408,34,146,13719,0.004072093175808223,0.07563761867481172,1125,0.006202516291942794,0.0038227079043405576,1.0247,0.94682
119313854,general,Woods . Madam . You,must,come take tea with me,you,come,take,lexical_verb,deontic,female,yes,high,y,0.369999999999891,5.84415584415301,1,146,13719,0.004072093175808223,0.07563761867481172,1125,0.006202516291942794,0.0038227079043405576,1.0247,0.94682
233724335,general,the devil talking because you,must,complete your novel in the,you,complete,your,lexical_verb,deontic,male,yes,high,y,0.269999999999982,6.904761904751531,2,10,13719,0.004072093175808223,0.07563761867481172,139,7.663553462933763e-4,0.003513561335658856,1.0247,0.9218
139753655,general,"because to trade , you",must,conform to the tradition of,you,conform,to,lexical_verb,deontic,male,no,low,y,0.239999999999782,4.092411422528422,52,1,13719,0.004072093175808223,0.07563761867481172,69,3.80420999239158e-4,0.03533026113671275,1.0247,1.93165
35587051,general,", this is what you",must,defend and if you 're,you,defend,and,lexical_verb,deontic,male,yes,mid,y,0.309999999999945,6.868530020700242,3,2,13719,0.004072093175808223,0.07563761867481172,104,5.733881727662671e-4,0.009002770083102494,1.0247,1.28746
205696235,general,? I would . You,must,do a good business in,you,do,a,lexical_verb,epistemic,male,no,low,y,0.179999999999836,8.014597191422965,52,280,13719,0.004072093175808223,0.07563761867481172,2008,0.011070802412641004,0.0013981193623517371,1.0247,0.51815
55948136,general,have lawful order that you,must,do it . If YAHOO!,you,do,it,lexical_verb,deontic,male,yes,high,y,0.300000000000182,7.128851540615287,140,280,13719,0.004072093175808223,0.07563761867481172,2008,0.011070802412641004,0.0013981193623517371,1.0247,0.51815
143129282,general,. It 's -- you,must,do it . Get row,you,do,it,lexical_verb,deontic,female,no,low,y,0.210000000000036,6.705630970334258,140,280,13719,0.004072093175808223,0.07563761867481172,2008,0.011070802412641004,0.0013981193623517371,1.0247,0.51815
199164475,general,? GOP leaders -- you,must,do everything in your power,you,do,everything,lexical_verb,deontic,male,no,low,y,0.230000000000018,4.745614035087675,54,280,13719,0.004072093175808223,0.07563761867481172,2008,0.011070802412641004,0.0013981193623517371,1.0247,0.51815
88756286,general,for having us . You,must,feel so proud . I,you,feel,so,lexical_verb,epistemic,female,no,low,y,0.189999999999827,6.434837092732318,7,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
185127989,general,"so many ways , you",must,feel very lucky and very,you,feel,very,lexical_verb,epistemic,female,no,low,y,0.240000000000009,5.409356725147002,8,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
84027601,general,in the public eye you,must,feel an intense amount of,you,feel,an,lexical_verb,epistemic,female,yes,high,y,0.279999999999973,7.483719983721867,1,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
70336953,general,the Grand Slam . You,must,feel good about the game,you,feel,good,lexical_verb,epistemic,male,yes,high,y,0.25,7.191742081443679,9,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
176112886,general,news channel poll . You,must,feel good about the polls,you,feel,good,lexical_verb,epistemic,male,no,low,y,0.159999999999997,5.5072463768115645,9,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
129905164,general,"Rock every day , you",must,feel like you 're just,you,feel,like,lexical_verb,epistemic,male,no,mid,y,0.340000000000146,5.256136338560222,63,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
25315850,general,And ask you how you,must,feel about this great honor,you,feel,about,lexical_verb,epistemic,male,no,low,y,0.230000000000018,4.614389233953789,5,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
36375958,general,. Celebrating it . You,must,feel it now that organizations,you,feel,it,lexical_verb,epistemic,male,no,low,y,0.259999999999991,6.1488276713125725,7,98,13719,0.004072093175808223,0.07563761867481172,495,0.0027291071684548292,0.0033607169529499626,1.0247,0.85298
125853218,general,where they are allowed you,must,follow the city 's rules,you,follow,the,lexical_verb,deontic,female,no,low,y,0.329999999999927,4.984137284593854,72,24,13719,0.004072093175808223,0.07563761867481172,365,0.002012371952496995,0.009481997194367953,1.0247,1.34835
172214112,general,", sort of -- you",must,get a sense of things,you,get,a,lexical_verb,epistemic,male,no,low,y,0.400000000000091,5.782329877723811,54,140,13719,0.004072093175808223,0.07563761867481172,1014,0.005590534684471104,0.0018344275373986226,1.0247,0.59965
175360485,general,are the rules . You,must,get to 1237 delegates .,you,get,to,lexical_verb,deontic,male,no,low,y,0.25,6.007509386733103,67,140,13719,0.004072093175808223,0.07563761867481172,1014,0.005590534684471104,0.0018344275373986226,1.0247,0.59965
129100581,general,are you here . You,must,get it walking down the,you,get,it,lexical_verb,epistemic,male,no,low,y,0.21999999999997,7.875457875457959,19,140,13719,0.004072093175808223,0.07563761867481172,1014,0.005590534684471104,0.0018344275373986226,1.0247,0.59965
112212788,general,course of three blocks you,must,"get recognized . Oh ,",you,get,recognized,lexical_verb,epistemic,male,no,low,y,0.200000000000045,5.844155844158811,1,140,13719,0.004072093175808223,0.07563761867481172,1014,0.005590534684471104,0.0018344275373986226,1.0247,0.59965
7280087,general,"power , friends . You",must,give them these things .,you,give,them,lexical_verb,deontic,female,yes,mid,y,0.329999999999927,5.365839517626007,26,80,13719,0.004072093175808223,0.07563761867481172,608,0.0033521154715566385,0.0038358411406580234,1.0247,0.9503
195233897,general,on the public stage you,must,go into an interview like,you,go,into,lexical_verb,epistemic,female,yes,mid,y,0.309999999999945,5.6830449571146735,31,223,13719,0.004072093175808223,0.07563761867481172,2008,0.011070802412641004,0.004924900177571102,1.0247,1.04869
81654783,general,"said to me , you",must,"go on living , the",you,go,on,lexical_verb,deontic,male,yes,high,y,0.379999999999995,5.025252525252412,207,223,13719,0.004072093175808223,0.07563761867481172,2008,0.011070802412641004,0.004924900177571102,1.0247,1.04869
16720770,general,follow federal law . You,must,hand over every criminal illegal,you,hand,over,lexical_verb,deontic,male,yes,high,y,0.360000000000127,7.1794871794841715,4,1,13719,0.004072093175808223,0.07563761867481172,13,7.167352159578339e-5,8.558374698811044e-5,1.0247,0.73438
209077626,general,home grown threat ? You,must,have thought a lot about,you,have,thought,perfect,epistemic,male,no,low,y,0.220000000000027,7.103162966066439,285,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
71789205,general,. 15 years ? You,must,have started when you were,you,have,started,perfect,epistemic,male,no,low,y,0.139999999999873,6.066176470593753,45,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
49449894,general,was doing it . You,must,have known at the time,you,have,known,perfect,epistemic,female,no,low,y,0.25,7.493368700264995,461,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
217737300,general,and so articulate . You,must,have been very proud .,you,have,been,perfect,epistemic,female,no,low,y,0.25,6.170343137251834,7050,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
178489104,general,with the majority . You,must,have a majority of the,you,have,a,lexical_verb,deontic,female,no,low,y,0.2800000000002,6.815870467016677,1285,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
108711391,general,you lifted some notes you,must,have made . So there,you,have,made,perfect,epistemic,male,yes,mid,y,0.319999999999936,4.614389233956152,214,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
199444961,general,lot of people . You,must,have had business calls .,you,have,had,perfect,epistemic,male,yes,mid,y,0.190000000000055,8.58338423427928,665,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
130959342,general,sorry . I know you,must,have a mix of emotions,you,have,a,lexical_verb,epistemic,male,no,low,y,0.180000000000064,5.164141414142012,1285,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
197377995,general,assume your family -- you,must,have a -- I do,you,have,a,lexical_verb,epistemic,male,no,low,y,0.25,5.417956656346561,1285,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
74948292,general,Ists not normal . You,must,have done some nude work,you,have,done,perfect,epistemic,male,no,low,y,0.2199999999998,4.678030303025725,252,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
44836973,general,I found out . You,must,have been asleep that day,you,have,been,perfect,epistemic,male,no,low,y,0.210000000000036,6.8277310924354175,7050,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
2026551,general,"posted , sir , you",must,have forgot that you gave,you,have,forgot,perfect,epistemic,female,no,low,y,0.279999999999973,4.880952380952689,6,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
96048169,general,at that rally . You,must,have been pretty upset about,you,have,been,perfect,epistemic,male,no,low,y,0.149999999999864,6.490392648286117,7050,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
65368463,general,you looked amazing . You,must,have felt terrific . I,you,have,felt,perfect,epistemic,male,no,low,y,0.220000000000027,6.649967679383526,423,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
2005599,general,return our calls . You,must,have been shocked . Shocked,you,have,been,perfect,epistemic,female,no,low,y,0.190000000000055,6.3664215686262215,7050,1793,13719,0.004072093175808223,0.07563761867481172,23926,0.1319123598231318,0.012064084967946424,1.0247,1.47186
